Hacienda;   Nombre Hacienda;Suerte
229;La Mariela;01
229;La Mariela;01
229;La Mariela;01
229;La Mariela;01
229;La Mariela;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
5;Borinquen;01
5;Borinquen;01
5;Borinquen;01
5;Borinquen;01
5;Borinquen;01
5;Borinquen;01
5;Borinquen;01
5;Borinquen;01
5;Borinquen;01
5;Borinquen;01
5;Borinquen;01
5;Borinquen;01
197;Praga;01
197;Praga;01
197;Praga;01
214;La Aurora (Alvaro Jose Saa C.);01
229;La Mariela;01
229;La Mariela;01
229;La Mariela;01
33;La Fortuna;01
33;La Fortuna;01
33;La Fortuna;01
33;La Fortuna;01
33;La Fortuna;01
33;La Fortuna;01
33;La Fortuna;01
33;La Fortuna;01
33;La Fortuna;01
33;La Fortuna;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
97;El Encanto;01
229;La Mariela;01
33;La Fortuna;01
33;La Fortuna;01
33;La Fortuna;01
5;Borinquen;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
234;Canarias;01
813;El Rubí;01
813;El Rubí;01
813;El Rubí;01
813;El Rubí;01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
813;El Rubí;01
813;El Rubí;01
813;El Rubí;01
813;El Rubí;01
32;Arauca;01
32;Arauca;01
32;Arauca;01
32;Arauca;01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
358;La Ceiba Garcia;01
358;La Ceiba Garcia;01
32;Arauca;01
32;Arauca;01
32;Arauca;01
32;Arauca;01
32;Arauca;01
32;Arauca;01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
358;La Ceiba Garcia;01
358;La Ceiba Garcia;01
358;La Ceiba Garcia;01
358;La Ceiba Garcia;01
358;La Ceiba Garcia;01
358;La Ceiba Garcia;01
358;La Ceiba Garcia;01
358;La Ceiba Garcia;01
358;La Ceiba Garcia;01
358;La Ceiba Garcia;01
32;Arauca;01
32;Arauca;01
32;Arauca;01
260;Ceilán (Luz Constanza Prado);01
260;Ceilán (Luz Constanza Prado);01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
32;Arauca;01
945;El Progreso Rodríguez;01
945;El Progreso Rodríguez;01
945;El Progreso Rodríguez;01
945;El Progreso Rodríguez;01
945;El Progreso Rodríguez;01
945;El Progreso Rodríguez;01
217;Nilo Cruz;01
217;Nilo Cruz;01
217;Nilo Cruz;01
217;Nilo Cruz;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
197;Praga;01
229;La Mariela;01
A98;Campo Alegre;01
A98;Campo Alegre;01
A98;Campo Alegre;01
4;La Magnolia;01
4;La Magnolia;01
4;La Magnolia;01
4;La Magnolia;01
151;La Lucía;01
151;La Lucía;01
151;La Lucía;01
151;La Lucía;01
151;La Lucía;01
151;La Lucía;01
4;La Magnolia;01
4;La Magnolia;01
4;La Magnolia;01
4;La Magnolia;01
4;La Magnolia;01
4;La Magnolia;01
4;La Magnolia;01
602;Grecia;01
602;Grecia;01
602;Grecia;01
602;Grecia;01
602;Grecia;01
602;Grecia;01
602;Grecia;01
602;Grecia;01
97;El Encanto;01
151;La Lucía;01
151;La Lucía;01
151;La Lucía;01
602;Grecia;01
602;Grecia;01
602;Grecia;01
602;Grecia;01
602;Grecia;01
97;El Encanto;01
945;El Progreso Rodríguez;01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
4;La Magnolia;01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
841;Lote Amaime;01
841;Lote Amaime;01
841;Lote Amaime;01
841;Lote Amaime;01
841;Lote Amaime;01
32;Arauca;01
597;Lote Cabuyal;01
597;Lote Cabuyal;01
597;Lote Cabuyal;01
597;Lote Cabuyal;01
597;Lote Cabuyal;01
597;Lote Cabuyal;01
C11;SANTA ANA FEDERICO;01
251;La Laguna;01
256;El Ancón;01
841;Lote Amaime;01
A98;Campo Alegre;01
4;La Magnolia;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
251;La Laguna;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
286;La Despensa Padilla;01
286;La Despensa Padilla;01
286;La Despensa Padilla;01
286;La Despensa Padilla;01
286;La Despensa Padilla;01
286;La Despensa Padilla;01
286;La Despensa Padilla;01
251;La Laguna;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
256;El Ancón;01
393;Aranjuez Sanint;01
256;El Ancón;01
286;La Despensa Padilla;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
256;El Ancón;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
393;Aranjuez Sanint;01
393;Aranjuez Sanint;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
256;El Ancón;01
256;El Ancón;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
473;Yolanda Reyes;01
473;Yolanda Reyes;01
89;La Palma;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
A84;Chumbum;01
A84;Chumbum;01
A84;Chumbum;01
A84;Chumbum;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
952;La Trinidad Cencerro;01
952;La Trinidad Cencerro;01
A84;Chumbum;01
A84;Chumbum;01
A84;Chumbum;01
C12;Lote Guadalajara;01
C12;Lote Guadalajara;01
65;Turín ;01
65;Turín ;01
256;El Ancón;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
A86;Bellavista;01
C12;Lote Guadalajara;01
C12;Lote Guadalajara;01
C12;Lote Guadalajara;01
C12;Lote Guadalajara;01
C12;Lote Guadalajara;01
C12;Lote Guadalajara;01
C12;Lote Guadalajara;01
80;Párraga;01
80;Párraga;01
80;Párraga;01
80;Párraga;01
80;Párraga;01
80;Párraga;01
80;Párraga;01
80;Párraga;01
80;Párraga;01
65;Turín ;01
65;Turín ;01
65;Turín ;01
65;Turín ;01
473;Yolanda Reyes;01
80;Párraga;01
80;Párraga;01
80;Párraga;01
80;Párraga;01
80;Párraga;01
C12;Lote Guadalajara;01
816;Lote Rebolledo;01
816;Lote Rebolledo;01
816;Lote Rebolledo;01
816;Lote Rebolledo;01
816;Lote Rebolledo;01
816;Lote Rebolledo;01
A86;Bellavista;01
714;Villa Juanis;01
714;Villa Juanis;01
164;Las Brisas;01
164;Las Brisas;01
164;Las Brisas;01
A86;Bellavista;01
164;Las Brisas;01
164;Las Brisas;01
164;Las Brisas;01
164;Las Brisas;01
164;Las Brisas;01
164;Las Brisas;01
164;Las Brisas;01
831;Lote Medellin Botero;01
831;Lote Medellin Botero;01
831;Lote Medellin Botero;01
831;Lote Medellin Botero;01
831;Lote Medellin Botero;01
831;Lote Medellin Botero;01
831;Lote Medellin Botero;01
831;Lote Medellin Botero;01
831;Lote Medellin Botero;01
831;Lote Medellin Botero;01
831;Lote Medellin Botero;01
89;La Palma;01
831;Lote Medellin Botero;01
C13;Gibraltar;01
C13;Gibraltar;01
855;EL PALMAR;01
855;EL PALMAR;01
855;EL PALMAR;01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
855;EL PALMAR;01
855;EL PALMAR;01
855;EL PALMAR;01
855;EL PALMAR;01
855;EL PALMAR;01
855;EL PALMAR;01
855;EL PALMAR;01
855;EL PALMAR;01
855;EL PALMAR;01
C11;SANTA ANA FEDERICO;01
B46;La Madriguera;01
B46;La Madriguera;01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
79;La Maravilla (Diego Sanint P.);01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
C11;SANTA ANA FEDERICO;01
136;Borneo;01
136;Borneo;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
B46;La Madriguera;01
B46;La Madriguera;01
855;EL PALMAR;01
598;Terranova;01
598;Terranova;01
598;Terranova;01
598;Terranova;01
598;Terranova;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
598;Terranova;01
598;Terranova;01
598;Terranova;01
598;Terranova;01
598;Terranova;01
598;Terranova;01
598;Terranova;01
598;Terranova;01
598;Terranova;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
89;La Palma;01
89;La Palma;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
79;La Maravilla (Diego Sanint P.);01
714;Villa Juanis;01
714;Villa Juanis;01
93;Lote Garcés;01
93;Lote Garcés;01
93;Lote Garcés;01
93;Lote Garcés;01
93;Lote Garcés;01
93;Lote Garcés;01
598;Terranova;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
714;Villa Juanis;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
226;San Antonio;01
746;Cachimbalito;01
746;Cachimbalito;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
232;Nápoles;01
A80;La Viga;01
A80;La Viga;01
A80;La Viga;01
A80;La Viga;01
A80;La Viga;01
A80;La Viga;01
A80;La Viga;01
163;La Generala;01
163;La Generala;01
163;La Generala;01
163;La Generala;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
136;Borneo;01
746;Cachimbalito;01
746;Cachimbalito;01
746;Cachimbalito;01
746;Cachimbalito;01
746;Cachimbalito;01
163;La Generala;01
89;La Palma;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
746;Cachimbalito;01
232;Nápoles;01
C14;LA PALMA;01
C14;LA PALMA;01
C14;LA PALMA;01
C14;LA PALMA;01
C14;LA PALMA;01
C14;LA PALMA;01
C14;LA PALMA;01
B31;El Sauzal;01
B31;El Sauzal;01
B31;El Sauzal;01
B31;El Sauzal;01
B31;El Sauzal;01
B31;El Sauzal;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
147;Navarro;01
232;Nápoles;01
29;Alvaro Reyes;01
29;Alvaro Reyes;01
29;Alvaro Reyes;01
29;Alvaro Reyes;01
C14;LA PALMA;01
C14;LA PALMA;01
C14;LA PALMA;01
B31;El Sauzal;01
B31;El Sauzal;01
B31;El Sauzal;01
B31;El Sauzal;01
B31;El Sauzal;01
B31;El Sauzal;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
136;Borneo;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
136;Borneo;01
226;San Antonio;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
B77;La Corona;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
89;La Palma;01
947;El Diamante Paz;01
947;El Diamante Paz;01
947;El Diamante Paz;01
89;La Palma;01
629;El Agrado;01
629;El Agrado;01
629;El Agrado;01
609;El Descanso;01
609;El Descanso;01
609;El Descanso;01
89;La Palma;01
C16;La Trinidad Lopez;01
C16;La Trinidad Lopez;01
693;El Veinte;01
693;El Veinte;01
693;El Veinte;01
693;El Veinte;01
629;El Agrado;01
629;El Agrado;01
B31;El Sauzal;01
207;Tamboral Borrero;01
207;Tamboral Borrero;01
207;Tamboral Borrero;01
207;Tamboral Borrero;01
207;Tamboral Borrero;01
207;Tamboral Borrero;01
207;Tamboral Borrero;01
B77;La Corona;01
C14;LA PALMA;01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
207;Tamboral Borrero;01
207;Tamboral Borrero;01
207;Tamboral Borrero;01
207;Tamboral Borrero;01
772;San Vicente;01
772;San Vicente;01
772;San Vicente;01
772;San Vicente;01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
667;El Consuelo;01
667;El Consuelo;01
667;El Consuelo;01
667;El Consuelo;01
667;El Consuelo;01
129;El Refugio;01
129;El Refugio;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
772;San Vicente;01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
667;El Consuelo;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
501;Ceibal Liliana;01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
141;Rio Fraile (A. Domínguez);01
772;San Vicente;01
259;Santa Lucía;01
259;Santa Lucía;01
259;Santa Lucía;01
259;Santa Lucía;01
259;Santa Lucía;01
141;Rio Fraile (A. Domínguez);01
B77;La Corona;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
614;Las Acacias Mayaguez;01
218;Santa Marta Mejía;01
218;Santa Marta Mejía;01
218;Santa Marta Mejía;01
B48;Venecia Cencerro;01
B48;Venecia Cencerro;01
B48;Venecia Cencerro;01
614;Las Acacias Mayaguez;01
A41;San Jose Cabuyal;01
A41;San Jose Cabuyal;01
